route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
058,1#19,1#439-7,"TOR VERGATA/MEDICINA","24731702",0,"",57843,0,0
058,1#19,1#439-8,"PONTE MAMMOLO (MB)","24731703",1,"",57844,0,0
058,1#19,1#439-9,"TOR VERGATA/MEDICINA","24731704",0,"",57843,0,0
058,1#19,1#439-10,"PONTE MAMMOLO (MB)","24731705",1,"",57844,0,0
058,1#19,1#439-11,"TOR VERGATA/MEDICINA","24731706",0,"",57843,0,0
058,1#19,1#439-12,"PONTE MAMMOLO (MB)","24731707",1,"",57844,0,0
058,1#19,1#439-13,"TOR VERGATA/MEDICINA","24731708",0,"",57843,0,0
058,1#19,1#439-14,"PONTE MAMMOLO (MB)","24731709",1,"",57844,0,0
058,1#19,1#439-15,"TOR VERGATA/MEDICINA","24731710",0,"",57843,0,0
058,1#19,1#439-16,"PONTE MAMMOLO (MB)","24731711",1,"",57844,0,0
058,1#12,1#440-2,"PONTE MAMMOLO (MB)","24685018",1,"",700595,0,0
058,1#12,1#440-3,"TOR VERGATA/MEDICINA","24685000",0,"",57843,0,0
058,1#12,1#440-4,"PONTE MAMMOLO (MB)","24685001",1,"",57844,0,0
058,1#12,1#440-5,"TOR VERGATA/MEDICINA","24685002",0,"",57843,0,0
058,1#12,1#440-6,"PONTE MAMMOLO (MB)","24685003",1,"",57844,0,0
058,1#12,1#440-7,"TOR VERGATA/MEDICINA","24685004",0,"",57843,0,0
058,1#12,1#440-8,"PONTE MAMMOLO (MB)","24685005",1,"",57844,0,0
058,1#12,1#440-9,"TOR VERGATA/MEDICINA","24685006",0,"",57843,0,0
058,1#12,1#440-10,"PONTE MAMMOLO (MB)","24685007",1,"",57844,0,0
058,1#12,1#440-11,"TOR VERGATA/MEDICINA","24685015",0,"",57843,0,0
058,1#12,1#440-12,"PONTE MAMMOLO (MB)","24685014",1,"",57844,0,0
058,1#12,1#440-13,"TOR VERGATA/MEDICINA","24685016",0,"",57843,0,0
058,1#12,1#440-14,"PONTE MAMMOLO (MB)","24685008",1,"",57844,0,0
058,1#12,1#440-15,"TOR VERGATA/MEDICINA","24685009",0,"",57843,0,0
058,1#12,1#440-16,"PONTE MAMMOLO (MB)","24685013",1,"",57844,0,0
058,1#12,1#440-17,"TOR VERGATA/MEDICINA","24685010",0,"",57843,0,0
058,1#12,1#440-18,"PONTE MAMMOLO (MB)","24685017",1,"",57844,0,0
058,1#12,1#440-19,"TOR VERGATA/MEDICINA","24685011",0,"",57843,0,0
058,1#12,1#440-20,"PONTE MAMMOLO (MB)","24685012",1,"",57844,0,0
058,1#19,1#441-2,"PONTE MAMMOLO (MB)","24731713",1,"",57844,0,0
058,1#19,1#441-3,"TOR VERGATA/MEDICINA","24731714",0,"",57843,0,0
058,1#19,1#441-4,"PONTE MAMMOLO (MB)","24731715",1,"",57844,0,0
058,1#19,1#441-5,"TOR VERGATA/MEDICINA","24731717",0,"",57843,0,0
058,1#19,1#441-6,"PONTE MAMMOLO (MB)","24731716",1,"",57844,0,0
06,1#12,1#442-2,"P.LE STAZIONE DEL LIDO (RL)","24271355",1,"",64227,0,0
06,1#12,1#442-3,"WOLF FERRARI/BAZZINI","24271356",0,"",65498,0,0
06,1#12,1#442-4,"P.LE STAZIONE DEL LIDO (RL)","24271357",1,"",64227,0,0
06,1#12,1#442-5,"WOLF FERRARI/BAZZINI","24271358",0,"",65498,0,0
06,1#12,1#442-6,"P.LE STAZIONE DEL LIDO (RL)","24271359",1,"",64227,0,0
06,1#12,1#442-7,"WOLF FERRARI/BAZZINI","24271345",0,"",65498,0,0
06,1#12,1#442-8,"P.LE STAZIONE DEL LIDO (RL)","24271346",1,"",64227,0,0
06,1#12,1#442-9,"WOLF FERRARI/BAZZINI","24271347",0,"",65498,0,0
06,1#12,1#442-10,"P.LE STAZIONE DEL LIDO (RL)","24271348",1,"",64227,0,0
06,1#12,1#442-11,"WOLF FERRARI/BAZZINI","24271349",0,"",65498,0,0
06,1#12,1#442-12,"P.LE STAZIONE DEL LIDO (RL)","24271350",1,"",64227,0,0
06,1#12,1#442-13,"WOLF FERRARI/BAZZINI","24271351",0,"",65498,0,0
06,1#12,1#442-14,"P.LE STAZIONE DEL LIDO (RL)","24271352",1,"",64227,0,0
06,1#12,1#442-15,"WOLF FERRARI/BAZZINI","24271353",0,"",65498,0,0
06,1#12,1#442-16,"P.LE STAZIONE DEL LIDO (RL)","24271360",1,"",64227,0,0
06,1#12,1#442-17,"WOLF FERRARI/BAZZINI","24271361",0,"",65498,0,0
06,1#12,1#442-18,"P.LE STAZIONE DEL LIDO (RL)","24271354",1,"",64227,0,0
06,1#12,1#442-19,"WOLF FERRARI/BAZZINI","24271362",0,"",65498,0,0
06,1#19,1#443-2,"P.LE STAZIONE DEL LIDO (RL)","24785590",1,"",64227,0,0
06,1#19,1#443-3,"WOLF FERRARI/BAZZINI","24785575",0,"",65498,0,0
06,1#19,1#443-4,"P.LE STAZIONE DEL LIDO (RL)","24785576",1,"",64227,0,0
06,1#19,1#443-5,"WOLF FERRARI/BAZZINI","24785577",0,"",65498,0,0
06,1#19,1#443-6,"P.LE STAZIONE DEL LIDO (RL)","24785578",1,"",64227,0,0
06,1#19,1#443-7,"WOLF FERRARI/BAZZINI","24785579",0,"",65498,0,0
06,1#19,1#443-8,"P.LE STAZIONE DEL LIDO (RL)","24785580",1,"",64227,0,0
06,1#19,1#443-9,"WOLF FERRARI/BAZZINI","24785581",0,"",65498,0,0
06,1#19,1#443-10,"P.LE STAZIONE DEL LIDO (RL)","24785582",1,"",64227,0,0
06,1#19,1#443-11,"WOLF FERRARI/BAZZINI","24785583",0,"",65498,0,0
06,1#19,1#443-12,"P.LE STAZIONE DEL LIDO (RL)","24785584",1,"",64227,0,0
06,1#19,1#443-13,"WOLF FERRARI/BAZZINI","24785585",0,"",65498,0,0
06,1#19,1#443-14,"P.LE STAZIONE DEL LIDO (RL)","24785586",1,"",64227,0,0
06,1#19,1#443-15,"WOLF FERRARI/BAZZINI","24785587",0,"",65498,0,0
06,1#19,1#443-16,"P.LE STAZIONE DEL LIDO (RL)","24785588",1,"",64227,0,0
06,1#19,1#443-17,"WOLF FERRARI/BAZZINI","24785589",0,"",65498,0,0
06,1#19,1#443-18,"P.LE STAZIONE DEL LIDO (RL)","24785596",1,"",64227,0,0
06,1#19,1#443-19,"WOLF FERRARI/BAZZINI","24785594",0,"",65498,0,0
06,1#19,1#443-20,"P.LE STAZIONE DEL LIDO (RL)","24785591",1,"",64227,0,0
06,1#19,1#443-21,"WOLF FERRARI/BAZZINI","24785592",0,"",65498,0,0
06,1#19,1#443-22,"P.LE STAZIONE DEL LIDO (RL)","24785593",1,"",64227,0,0
06,1#19,1#443-23,"WOLF FERRARI/BAZZINI","24785595",0,"",65498,0,0
06,1#1,1#444-2,"P.LE STAZIONE DEL LIDO (RL)","24865833",1,"",64227,0,0
06,1#1,1#444-3,"WOLF FERRARI/BAZZINI","24865849",0,"",65498,0,0
06,1#1,1#444-4,"P.LE STAZIONE DEL LIDO (RL)","24865834",1,"",64227,0,0
06,1#1,1#444-5,"WOLF FERRARI/BAZZINI","24865831",0,"",65498,0,0
06,1#1,1#444-6,"P.LE STAZIONE DEL LIDO (RL)","24865835",1,"",64227,0,0
06,1#1,1#444-7,"WOLF FERRARI/BAZZINI","24865847",0,"",65498,0,0
06,1#1,1#444-8,"P.LE STAZIONE DEL LIDO (RL)","24865836",1,"",64227,0,0
06,1#1,1#444-9,"WOLF FERRARI/BAZZINI","24865848",0,"",65498,0,0
06,1#1,1#444-10,"P.LE STAZIONE DEL LIDO (RL)","24865837",1,"",64227,0,0
06,1#1,1#444-11,"WOLF FERRARI/BAZZINI","24865850",0,"",65498,0,0
06,1#1,1#444-12,"P.LE STAZIONE DEL LIDO (RL)","24865838",1,"",64227,0,0
06,1#1,1#444-13,"WOLF FERRARI/BAZZINI","24865851",0,"",65498,0,0
06,1#1,1#444-14,"P.LE STAZIONE DEL LIDO (RL)","24865839",1,"",64227,0,0
06,1#1,1#444-15,"WOLF FERRARI/BAZZINI","24865853",0,"",65498,0,0
06,1#1,1#444-16,"P.LE STAZIONE DEL LIDO (RL)","24865841",1,"",64227,0,0
06,1#1,1#444-17,"WOLF FERRARI/BAZZINI","24865852",0,"",65498,0,0
06,1#1,1#444-18,"P.LE STAZIONE DEL LIDO (RL)","24865842",1,"",64227,0,0
06,1#1,1#444-19,"WOLF FERRARI/BAZZINI","24865854",0,"",65498,0,0
06,1#1,1#444-20,"P.LE STAZIONE DEL LIDO (RL)","24865840",1,"",64227,0,0
06,1#1,1#444-21,"WOLF FERRARI/BAZZINI","24865832",0,"",65498,0,0
06,1#1,1#444-22,"P.LE STAZIONE DEL LIDO (RL)","24865845",1,"",64227,0,0
06,1#1,1#444-23,"WOLF FERRARI/BAZZINI","24865846",0,"",65498,0,0
06,1#1,1#444-24,"P.LE STAZIONE DEL LIDO (RL)","24865843",1,"",64227,0,0
06,1#1,1#444-25,"WOLF FERRARI/BAZZINI","24865844",0,"",65498,0,0
06,1#1,1#445-2,"P.LE STAZIONE DEL LIDO (RL)","24865857",1,"",64227,0,0
06,1#1,1#445-3,"WOLF FERRARI/BAZZINI","24865870",0,"",65498,0,0
06,1#1,1#445-4,"P.LE STAZIONE DEL LIDO (RL)","24865858",1,"",64227,0,0
06,1#1,1#445-5,"WOLF FERRARI/BAZZINI","24865871",0,"",65498,0,0
06,1#1,1#445-6,"P.LE STAZIONE DEL LIDO (RL)","24865859",1,"",64227,0,0
06,1#1,1#445-7,"WOLF FERRARI/BAZZINI","24865872",0,"",65498,0,0
06,1#1,1#445-8,"P.LE STAZIONE DEL LIDO (RL)","24865860",1,"",64227,0,0
06,1#1,1#445-9,"WOLF FERRARI/BAZZINI","24865875",0,"",65498,0,0
06,1#1,1#445-10,"P.LE STAZIONE DEL LIDO (RL)","24865861",1,"",64227,0,0
06,1#1,1#445-11,"WOLF FERRARI/BAZZINI","24865873",0,"",65498,0,0
06,1#1,1#445-12,"P.LE STAZIONE DEL LIDO (RL)","24865862",1,"",64227,0,0
06,1#1,1#445-13,"WOLF FERRARI/BAZZINI","24865874",0,"",65498,0,0
06,1#1,1#445-14,"P.LE STAZIONE DEL LIDO (RL)","24865863",1,"",64227,0,0
06,1#1,1#445-15,"WOLF FERRARI/BAZZINI","24865876",0,"",65498,0,0
06,1#1,1#445-16,"P.LE STAZIONE DEL LIDO (RL)","24865864",1,"",64227,0,0
06,1#1,1#445-17,"WOLF FERRARI/BAZZINI","24865877",0,"",65498,0,0
06,1#1,1#445-18,"P.LE STAZIONE DEL LIDO (RL)","24865866",1,"",64227,0,0
06,1#1,1#445-19,"WOLF FERRARI/BAZZINI","24865855",0,"",65498,0,0
06,1#1,1#445-20,"P.LE STAZIONE DEL LIDO (RL)","24865868",1,"",64227,0,0
06,1#1,1#445-21,"WOLF FERRARI/BAZZINI","24865856",0,"",65498,0,0
06,1#1,1#445-22,"P.LE STAZIONE DEL LIDO (RL)","24865865",1,"",64227,0,0
06,1#1,1#445-23,"WOLF FERRARI/BAZZINI","24865867",0,"",65498,0,0
06,1#1,1#445-24,"P.LE STAZIONE DEL LIDO (RL)","24865869",1,"",64227,0,0
C20,1#1,1#445-26,"LENORMANT/ZELIA NUTTAL","24865878",0,"",51477,0,0
06,1#19,1#446-2,"P.LE STAZIONE DEL LIDO (RL)","24785610",1,"",64227,0,0
06,1#19,1#446-3,"WOLF FERRARI/BAZZINI","24785611",0,"",65498,0,0
06,1#19,1#446-4,"P.LE STAZIONE DEL LIDO (RL)","24785612",1,"",64227,0,0
06,1#19,1#446-5,"WOLF FERRARI/BAZZINI","24785597",0,"",65498,0,0
06,1#19,1#446-6,"P.LE STAZIONE DEL LIDO (RL)","24785598",1,"",64227,0,0
06,1#19,1#446-7,"WOLF FERRARI/BAZZINI","24785599",0,"",65498,0,0
06,1#19,1#446-8,"P.LE STAZIONE DEL LIDO (RL)","24785600",1,"",64227,0,0
06,1#19,1#446-9,"WOLF FERRARI/BAZZINI","24785601",0,"",65498,0,0
06,1#19,1#446-10,"P.LE STAZIONE DEL LIDO (RL)","24785602",1,"",64227,0,0
06,1#19,1#446-11,"WOLF FERRARI/BAZZINI","24785603",0,"",65498,0,0
06,1#19,1#446-12,"P.LE STAZIONE DEL LIDO (RL)","24785604",1,"",64227,0,0
06,1#19,1#446-13,"WOLF FERRARI/BAZZINI","24785605",0,"",65498,0,0
06,1#19,1#446-14,"P.LE STAZIONE DEL LIDO (RL)","24785606",1,"",64227,0,0
06,1#19,1#446-15,"WOLF FERRARI/BAZZINI","24785607",0,"",65498,0,0
06,1#19,1#446-16,"P.LE STAZIONE DEL LIDO (RL)","24785608",1,"",64227,0,0
06,1#19,1#446-17,"WOLF FERRARI/BAZZINI","24785609",0,"",65498,0,0
06,1#19,1#446-18,"P.LE STAZIONE DEL LIDO (RL)","24785615",1,"",64227,0,0
06,1#19,1#446-19,"WOLF FERRARI/BAZZINI","24785616",0,"",65498,0,0
06,1#19,1#446-20,"P.LE STAZIONE DEL LIDO (RL)","24785614",1,"",64227,0,0
06,1#19,1#446-21,"WOLF FERRARI/BAZZINI","24785613",0,"",65498,0,0
06,1#19,1#446-22,"P.LE STAZIONE DEL LIDO (RL)","24785617",1,"",64227,0,0
06,1#19,1#446-23,"WOLF FERRARI/BAZZINI","24785618",0,"",65498,0,0
06,1#12,1#447-2,"P.LE STAZIONE DEL LIDO (RL)","24271363",1,"",64227,0,0
06,1#12,1#447-3,"WOLF FERRARI/BAZZINI","24271364",0,"",65498,0,0
06,1#12,1#447-4,"P.LE STAZIONE DEL LIDO (RL)","24271365",1,"",64227,0,0
06,1#12,1#447-5,"WOLF FERRARI/BAZZINI","24271366",0,"",65498,0,0
06,1#12,1#447-6,"P.LE STAZIONE DEL LIDO (RL)","24271367",1,"",64227,0,0
06,1#12,1#447-7,"WOLF FERRARI/BAZZINI","24271368",0,"",65498,0,0
06,1#12,1#447-8,"P.LE STAZIONE DEL LIDO (RL)","24271369",1,"",64227,0,0
06,1#12,1#447-9,"WOLF FERRARI/BAZZINI","24271370",0,"",65498,0,0
06,1#12,1#447-10,"P.LE STAZIONE DEL LIDO (RL)","24271371",1,"",64227,0,0
C20,1#12,1#447-12,"LENORMANT/ZELIA NUTTAL","62",0,"",51477,0,0
C02,1#36,1#448-2,"BALENIERE/INPS","17962513",0,"",51476,0,0
062,1#36,1#448-4,"BAFFIGO/MASTRANGELO","17962517",1,"",700232,0,0
062,1#36,1#448-5,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962518",0,"",64243,0,0
062,1#36,1#448-6,"BAFFIGO/MASTRANGELO","17962519",1,"",64242,0,0
062,1#36,1#448-7,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962520",0,"",64243,0,0
062,1#36,1#448-8,"BAFFIGO/MASTRANGELO","17962521",1,"",64242,0,0
062,1#36,1#448-9,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962514",0,"",64243,0,0
062,1#36,1#448-10,"BAFFIGO/MASTRANGELO","17962522",1,"",64242,0,0
062,1#36,1#448-11,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962523",0,"",64243,0,0
062,1#36,1#448-12,"BAFFIGO/MASTRANGELO","17962524",1,"",64242,0,0
062,1#36,1#448-13,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962528",0,"",64243,0,0
062,1#36,1#448-14,"BAFFIGO/MASTRANGELO","17962529",1,"",64242,0,0
062,1#36,1#448-15,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962530",0,"",64243,0,0
062,1#36,1#448-16,"BAFFIGO/MASTRANGELO","17962515",1,"",64242,0,0
062,1#36,1#448-17,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962531",0,"",64243,0,0
062,1#36,1#448-18,"BAFFIGO/MASTRANGELO","17962532",1,"",64242,0,0
062,1#36,1#448-19,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962533",0,"",64243,0,0
062,1#36,1#448-20,"BAFFIGO/MASTRANGELO","17962516",1,"",64242,0,0
062,1#36,1#448-21,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962525",0,"",64243,0,0
062,1#36,1#448-22,"BAFFIGO/MASTRANGELO","17962526",1,"",64242,0,0
062,1#36,1#448-23,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962527",0,"",64243,0,0
C02,1#35,1#449-2,"BALENIERE/INPS","21773638",0,"",51476,0,0
062,1#35,1#449-4,"BAFFIGO/MASTRANGELO","21773642",1,"",700232,0,0
062,1#35,1#449-5,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773652",0,"",64243,0,0
062,1#35,1#449-6,"BAFFIGO/MASTRANGELO","21773644",1,"",64242,0,0
062,1#35,1#449-7,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773645",0,"",64243,0,0
062,1#35,1#449-8,"BAFFIGO/MASTRANGELO","21773646",1,"",64242,0,0
062,1#35,1#449-9,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773647",0,"",64243,0,0
062,1#35,1#449-10,"BAFFIGO/MASTRANGELO","21773648",1,"",64242,0,0
062,1#35,1#449-11,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773649",0,"",64243,0,0
062,1#35,1#449-12,"BAFFIGO/MASTRANGELO","21773650",1,"",64242,0,0
062,1#35,1#449-13,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773651",0,"",64243,0,0
062,1#35,1#449-14,"BAFFIGO/MASTRANGELO","21773653",1,"",64242,0,0
062,1#35,1#449-15,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773654",0,"",64243,0,0
062,1#35,1#449-16,"BAFFIGO/MASTRANGELO","21773655",1,"",64242,0,0
062,1#35,1#449-17,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773656",0,"",64243,0,0
062,1#35,1#449-18,"BAFFIGO/MASTRANGELO","21773643",1,"",64242,0,0
062,1#35,1#449-19,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773657",0,"",64243,0,0
062,1#35,1#449-20,"BAFFIGO/MASTRANGELO","21773658",1,"",64242,0,0
062,1#35,1#449-21,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773659",0,"",64243,0,0
062,1#35,1#449-22,"BAFFIGO/MASTRANGELO","21773639",1,"",64242,0,0
062,1#35,1#449-23,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773640",0,"",64243,0,0
062,1#35,1#449-24,"BAFFIGO/MASTRANGELO","21773641",1,"",64242,0,0
C20,1#35,1#449-26,"LENORMANT/ZELIA NUTTAL","21773660",0,"",51477,0,0
C02,1#34,1#450-2,"BALENIERE/INPS","16952024",0,"",51476,0,0
062,1#34,1#450-4,"BAFFIGO/MASTRANGELO","16952045",1,"",700232,0,0
062,1#34,1#450-5,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952043",0,"",64243,0,0
062,1#34,1#450-6,"BAFFIGO/MASTRANGELO","16952025",1,"",64242,0,0
062,1#34,1#450-7,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952026",0,"",64243,0,0
062,1#34,1#450-8,"BAFFIGO/MASTRANGELO","16952027",1,"",64242,0,0
062,1#34,1#450-9,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952028",0,"",64243,0,0
062,1#34,1#450-10,"BAFFIGO/MASTRANGELO","16952029",1,"",64242,0,0
062,1#34,1#450-11,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952039",0,"",64243,0,0
062,1#34,1#450-12,"BAFFIGO/MASTRANGELO","16952040",1,"",64242,0,0
062,1#34,1#450-13,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952041",0,"",64243,0,0
062,1#34,1#450-14,"BAFFIGO/MASTRANGELO","16952030",1,"",64242,0,0
062,1#34,1#450-15,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952031",0,"",64243,0,0
062,1#34,1#450-16,"BAFFIGO/MASTRANGELO","16952032",1,"",64242,0,0
062,1#34,1#450-17,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952033",0,"",64243,0,0
062,1#34,1#450-18,"BAFFIGO/MASTRANGELO","16952034",1,"",64242,0,0
062,1#34,1#450-19,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952042",0,"",64243,0,0
062,1#34,1#450-20,"BAFFIGO/MASTRANGELO","16952035",1,"",64242,0,0
062,1#34,1#450-21,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952036",0,"",64243,0,0
062,1#34,1#450-22,"BAFFIGO/MASTRANGELO","16952037",1,"",64242,0,0
062,1#34,1#450-23,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952038",0,"",64243,0,0
062,1#34,1#450-24,"BAFFIGO/MASTRANGELO","16952044",1,"",64242,0,0
C20,1#34,1#450-26,"LENORMANT/ZELIA NUTTAL","16952046",0,"",51477,0,0
C02,1#34,1#451-2,"BALENIERE/INPS","16952047",0,"",51476,0,0
062,1#34,1#451-4,"BAFFIGO/MASTRANGELO","16952053",1,"",700232,0,0
062,1#34,1#451-5,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952051",0,"",64243,0,0
062,1#34,1#451-6,"BAFFIGO/MASTRANGELO","16952052",1,"",64242,0,0
062,1#34,1#451-7,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952048",0,"",64243,0,0
062,1#34,1#451-8,"BAFFIGO/MASTRANGELO","16952049",1,"",64242,0,0
062,1#34,1#451-9,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952050",0,"",64243,0,0
C02,1#36,1#452-2,"BALENIERE/INPS","17962534",0,"",51476,0,0
062,1#36,1#452-4,"BAFFIGO/MASTRANGELO","17962535",1,"",700232,0,0
062,1#36,1#452-5,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962540",0,"",64243,0,0
062,1#36,1#452-6,"BAFFIGO/MASTRANGELO","17962541",1,"",64242,0,0
062,1#36,1#452-7,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962536",0,"",64243,0,0
062,1#36,1#452-8,"BAFFIGO/MASTRANGELO","17962538",1,"",64242,0,0
062,1#36,1#452-9,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","17962539",0,"",64243,0,0
062,1#36,1#452-10,"BAFFIGO/MASTRANGELO","17962537",1,"",64242,0,0
C20,1#36,1#452-12,"LENORMANT/ZELIA NUTTAL","17962542",0,"",51477,0,0
C02,1#35,1#453-2,"BALENIERE/INPS","21773661",0,"",51476,0,0
062,1#35,1#453-4,"BAFFIGO/MASTRANGELO","21773662",1,"",700232,0,0
062,1#35,1#453-5,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773664",0,"",64243,0,0
062,1#35,1#453-6,"BAFFIGO/MASTRANGELO","21773665",1,"",64242,0,0
062,1#35,1#453-7,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773666",0,"",64243,0,0
062,1#35,1#453-8,"BAFFIGO/MASTRANGELO","21773667",1,"",64242,0,0
062,1#35,1#453-9,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773668",0,"",64243,0,0
062,1#35,1#453-10,"BAFFIGO/MASTRANGELO","21773669",1,"",64242,0,0
062,1#35,1#453-11,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773670",0,"",64243,0,0
062,1#35,1#453-12,"BAFFIGO/MASTRANGELO","21773671",1,"",64242,0,0
062,1#35,1#453-13,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773672",0,"",64243,0,0
062,1#35,1#453-14,"BAFFIGO/MASTRANGELO","21773673",1,"",64242,0,0
062,1#35,1#453-15,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773674",0,"",64243,0,0
062,1#35,1#453-16,"BAFFIGO/MASTRANGELO","21773675",1,"",64242,0,0
062,1#35,1#453-17,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773676",0,"",64243,0,0
062,1#35,1#453-18,"BAFFIGO/MASTRANGELO","21773663",1,"",64242,0,0
C20,1#35,1#453-20,"LENORMANT/ZELIA NUTTAL","21773677",0,"",51477,0,0
C02,1#34,1#454-2,"BALENIERE/INPS","16952054",0,"",51476,0,0
062,1#34,1#454-4,"BAFFIGO/MASTRANGELO","16952075",1,"",700232,0,0
062,1#34,1#454-5,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952061",0,"",64243,0,0
062,1#34,1#454-6,"BAFFIGO/MASTRANGELO","16952055",1,"",64242,0,0
062,1#34,1#454-7,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952056",0,"",64243,0,0
062,1#34,1#454-8,"BAFFIGO/MASTRANGELO","16952057",1,"",64242,0,0
062,1#34,1#454-9,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952062",0,"",64243,0,0
062,1#34,1#454-10,"BAFFIGO/MASTRANGELO","16952063",1,"",64242,0,0
062,1#34,1#454-11,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952064",0,"",64243,0,0
062,1#34,1#454-12,"BAFFIGO/MASTRANGELO","16952065",1,"",64242,0,0
062,1#34,1#454-13,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952066",0,"",64243,0,0
062,1#34,1#454-14,"BAFFIGO/MASTRANGELO","16952067",1,"",64242,0,0
062,1#34,1#454-15,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952068",0,"",64243,0,0
062,1#34,1#454-16,"BAFFIGO/MASTRANGELO","16952069",1,"",64242,0,0
062,1#34,1#454-17,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952070",0,"",64243,0,0
062,1#34,1#454-18,"BAFFIGO/MASTRANGELO","16952071",1,"",64242,0,0
062,1#34,1#454-19,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952072",0,"",64243,0,0
062,1#34,1#454-20,"BAFFIGO/MASTRANGELO","16952073",1,"",64242,0,0
062,1#34,1#454-21,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952058",0,"",64243,0,0
062,1#34,1#454-22,"BAFFIGO/MASTRANGELO","16952059",1,"",64242,0,0
062,1#34,1#454-23,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","16952060",0,"",64243,0,0
062,1#34,1#454-24,"BAFFIGO/MASTRANGELO","16952074",1,"",64242,0,0
C20,1#34,1#454-26,"LENORMANT/ZELIA NUTTAL","16952076",0,"",51477,0,0
C02,1#35,1#455-2,"BALENIERE/INPS","21773678",0,"",51476,0,0
062,1#35,1#455-4,"BAFFIGO/MASTRANGELO","21773691",1,"",700232,0,0
062,1#35,1#455-5,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773694",0,"",64243,0,0
062,1#35,1#455-6,"BAFFIGO/MASTRANGELO","21773695",1,"",64242,0,0
062,1#35,1#455-7,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773697",0,"",64243,0,0
062,1#35,1#455-8,"BAFFIGO/MASTRANGELO","21773698",1,"",64242,0,0
062,1#35,1#455-9,"LM AMERIGO VESPUCCI/LIDO DI CASTEL PORZI","21773699",0,"",64243,0,0
062,1#35,1#455-10,"BAFFIGO/MASTRANGELO","21773700",1,"",64242,0,0
